,index,title,prod_description,prod_link,img_src,timestamp
216,0,"Smartphone Multilaser G,4G,16GB,Tela 5.5,Processador Octa Core,Sensor de Digitais ,Android 9.0 GO,Dourado - P9096","Favoritos Smartphone Multilaser G,4G,16GB,Tela 5.5,Processador Octa Core,Sensor de Digitai... 
            R$ 664,05 
             à vistaVendido e entregue por: MmplaceComparar ",https://www.fastshop.com.br//web/p/d/2147464580_PRD/smartphone-multilaser-g4g16gbtela-55processador-octa-coresensor-de-digitais-android-90-godourado-p9096,https://www.fastshop.com.br//wcsstore/FastShopCAS/Marketplace/_CL_Celular/CL2/2147464580/2147464580_PRD_160_1.jpg,2020-05-14 15:22:05.245199
217,0,"Smartphone,Multilaser G 4G,16GB,Tela 5.5,Processador Octa Core,Sensor de Digitais,Android 9.0 GO,Preto - P9095","Favoritos Smartphone,Multilaser G 4G,16GB,Tela 5.5,Processador Octa Core,Sensor de Digitai... 
            R$ 664,05 
             à vistaVendido e entregue por: MmplaceComparar ",https://www.fastshop.com.br//web/p/d/2147460735_PRD/smartphonemultilaser-g-4g16gbtela-55processador-octa-coresensor-de-digitaisandroid-90-gopreto-p9095,https://www.fastshop.com.br//wcsstore/FastShopCAS/Marketplace/_CL_Celular/CL2/2147460735/2147460735_PRD_160_1.jpg,2020-05-14 15:22:05.257191
218,0,"Galaxy A51 Azul, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Amarelo 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Azul, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Amarelo 0,74...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ06/galaxy-a51-azul-tela-65-4g-128gb-sm-a515fzwbzto-galaxy-fit-e-amarelo-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS//imagens/_CL_Celular/SGCJSMA515FZ06/SGCJSMA515FZ06_PRD_160_1.jpg,2020-05-14 15:22:05.264187
219,0,"Galaxy A51 Preto, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Preto, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74,...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ15/galaxy-a51-preto-tela-65-4g-128gb-sm-a515fzwbzto-galaxy-fit-e-preto-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_CL_Celular/SGCJSMA515FZ15/SGCJSMA515FZ15_PRD_160_1.jpg,2020-05-14 15:22:05.269183
220,0,"Galaxy A51 Preto, Tela 6.5, 4G, 128GB -SM-A515FZKBZTO + Galaxy Fit e Amarelo 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Preto, Tela 6.5, 4G, 128GB -SM-A515FZKBZTO + Galaxy Fit e Amarelo 0,7...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ08/galaxy-a51-preto-tela-65-4g-128gb-sm-a515fzkbzto-galaxy-fit-e-amarelo-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS//imagens/_CL_Celular/SGCJSMA515FZ08/SGCJSMA515FZ08_PRD_160_1.jpg,2020-05-14 15:22:05.275174
221,0,"Galaxy A51 Azul, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Azul, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74, ...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ12/galaxy-a51-azul-tela-65-4g-128gb-sm-a515fzwbzto-galaxy-fit-e-preto-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_CL_Celular/SGCJSMA515FZ12/SGCJSMA515FZ12_PRD_160_1.jpg,2020-05-14 15:22:05.281174
222,0,"Galaxy A51 Branco, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Amarelo 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Branco, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Amarelo 0,...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ07/galaxy-a51-branco-tela-65-4g-128gb-sm-a515fzwbzto-galaxy-fit-e-amarelo-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS//imagens/_CL_Celular/SGCJSMA515FZ07/SGCJSMA515FZ07_PRD_160_1.jpg,2020-05-14 15:22:05.287173
223,0,"Galaxy A51 Branco, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74, Pulseira TPU, Bluetooth 5.0 e 4 MB","Favoritos Galaxy A51 Branco, Tela 6.5, 4G, 128GB -SM-A515FZWBZTO + Galaxy Fit e Preto 0,74...  de: R$ 2.498,00
            R$ 1.709,10
             em 1x no cartão


 até 10x de R$ 189,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 1.898,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA515FZ14/galaxy-a51-branco-tela-65-4g-128gb-sm-a515fzwbzto-galaxy-fit-e-preto-074-pulseira-tpu-bluetooth-50-e-4-mb,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_CL_Celular/SGCJSMA515FZ14/SGCJSMA515FZ14_PRD_160_1.jpg,2020-05-14 15:22:05.297160
224,0,"iPhone XR Coral, com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYG2BZ/A","Favoritos iPhone XR Coral, com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYG2BZ/A  de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYG2BZACRL_PRD/iphone-xr-coral-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mryg2bza,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYG2BZACRL/V2/AEMRYG2BZACRL_PRD_160_1.jpg,2020-05-14 15:22:05.306157
225,0,"iPhone XR Amarelo com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYF2BZ/A","Favoritos iPhone XR Amarelo com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYF2BZ/A  de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYF2BZAAMR_PRD/iphone-xr-amarelo-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mryf2bza,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYF2BZAAMR/AEMRYF2BZAAMR_PRD_160_1.jpg,2020-05-14 15:22:05.315149
226,0,"iPhone 8 Plus Prata, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ8M2BR/A","Favoritos iPhone 8 Plus Prata, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ8M2BR/A (5) de: R$ 3.999,00
            R$ 3.315,79
             à vista


 até 10x de R$ 349,90 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.499,00
Comparar ",https://www.fastshop.com.br//web/p/d/AEMQ8M2BRAPTA_PRD/iphone-8-plus-prata-com-tela-de-55-4g-64-gb-e-camera-de-12-mp-mq8m2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMQ8M2BRAPTA/AEMQ8M2BRAPTA_PRD_160_1.jpg,2020-05-14 15:22:05.322151
227,0,"iPhone 8 Plus Cinza Espacial, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ8L2BR/A","Favoritos iPhone 8 Plus Cinza Espacial, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ... (5) de: R$ 3.999,00
            R$ 3.315,79
             à vista


 até 10x de R$ 349,90 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.499,00
Comparar ",https://www.fastshop.com.br//web/p/d/AEMQ8L2BRACNZ_PRD/iphone-8-plus-cinza-espacial-com-tela-de-55-4g-64-gb-e-camera-de-12-mp-mq8l2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMQ8L2BRACNZ/AEMQ8L2BRACNZ_PRD_160_1.jpg,2020-05-14 15:22:05.333139
228,0,"iPhone 8 Plus Dourado, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ8N2BR/A","Favoritos iPhone 8 Plus Dourado, com Tela de 5,5”, 4G, 64 GB e Câmera de 12 MP - MQ8N2BR/A (37) de: R$ 3.999,00
            R$ 3.315,79
             à vista


 até 10x de R$ 349,90 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.499,00
Comparar ",https://www.fastshop.com.br//web/p/d/AEMQ8N2BRADRD_PRD/iphone-8-plus-dourado-com-tela-de-55-4g-64-gb-e-camera-de-12-mp-mq8n2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMQ8N2BRADRD/AEMQ8N2BRADRD_PRD_160_1.jpg,2020-05-14 15:22:05.343132
229,0,Capa Protetora para Galaxy S10e em Couro Preta - Samsung - EF-VG970LBEGBR,"Favoritos Capa Protetora para Galaxy S10e em Couro Preta - Samsung - EF-VG970LBEGBR (1) de: R$ 259,00
            R$ 88,67
             à vista


 até 3x de R$ 30,14 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 90,42
Comparar ",https://www.fastshop.com.br//web/p/d/SGEFVG970LPTO_PRD/capa-protetora-para-galaxy-s10e-em-couro-preta-samsung-ef-vg970lbegbr,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_CL_Celular/SGEFVG970LPTO/SGEFVG970LPTO_PRD_160_1.jpg,2020-05-14 15:22:05.352134
230,0,"ZenFone Max Shot Prata Asus, com Tela de 6,2"", 4G, 64 GB e Câmera Tripla de 12MP + 5MP + 8MP - ZB634KL-4J009BR","Favoritos ZenFone Max Shot Prata Asus, com Tela de 6,2"", 4G, 64 GB e Câmera Tripla de 12MP... 
            R$ 1.499,00 
             à vista


 até 12x de R$ 124,91 iguais no cartão

Sem juros
Vendido e entregue por: AsusComparar ",https://www.fastshop.com.br//web/p/d/2147442728_PRD/zenfone-max-shot-prata-asus-com-tela-de-62-4g-64-gb-e-camera-tripla-de-12mp-5mp-8mp-zb634kl-4j009br,https://www.fastshop.com.br//wcsstore/FastShopCAS/Marketplace/_CL_Celular/CL/2147442728/2147442728v2_PRD_160_1.jpg,2020-05-14 15:22:05.361121
231,0,"ZenFone Max Shot Vermelho Asus, com Tela de 6,2"", 4G, 64 GB e Câmera Tripla de 12MP + 5MP + 8MP - ZB634KL","Favoritos ZenFone Max Shot Vermelho Asus, com Tela de 6,2"", 4G, 64 GB e Câmera Tripla de 1... 
            R$ 1.499,00 
             à vista


 até 12x de R$ 124,91 iguais no cartão

Sem juros
Vendido e entregue por: AsusComparar ",https://www.fastshop.com.br//web/p/d/2147442740_PRD/zenfone-max-shot-vermelho-asus-com-tela-de-62-4g-64-gb-e-camera-tripla-de-12mp-5mp-8mp-zb634kl,https://www.fastshop.com.br//wcsstore/FastShopCAS/Marketplace/_CL_Celular/CL/2147442740/2147442740v2v2_PRD_160_1.jpg,2020-05-14 15:22:05.372115
232,0,"iPhone XR Preto com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRY92BR/A","Favoritos iPhone XR Preto com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRY92BR/A (8) de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRY92BRAPTO_PRD/iphone-xr-preto-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mry92bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRY92BRAPTO/V2/AEMRY92BRAPTO_PRD_160_1.jpg,2020-05-14 15:22:05.379109
233,0,"iPhone XR Branco com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYD2BR/A","Favoritos iPhone XR Branco com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYD2BR/A (1) de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYD2BRABCO_PRD/iphone-xr-branco-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mryd2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYD2BRABCO/V2/AEMRYD2BRABCO_PRD_160_1.jpg,2020-05-14 15:22:05.388106
234,0,"iPhone XR Vermelho com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYE2BR/A","Favoritos iPhone XR Vermelho com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYE2BR/A (3) de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYE2BRAVRM_PRD/iphone-xr-vermelho-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mrye2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYE2BRAVRM/V2/AEMRYE2BRAVRM_PRD_160_1.jpg,2020-05-14 15:22:05.399097
235,0,"iPhone XR Amarelo com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYF2BR/A","Favoritos iPhone XR Amarelo com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYF2BR/A (1) de: R$ 4.599,00
            R$ 3.884,37
             à vista


 até 10x de R$ 409,89 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 4.098,90
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYF2BRAAMR_PRD/iphone-xr-amarelo-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mryf2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYF2BRAAMR/V2/AEMRYF2BRAAMR_PRD_160_1.jpg,2020-05-14 15:22:05.407093
236,0,"iPhone XR Azul com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYH2BR/A","Favoritos iPhone XR Azul com Tela de 6,1"", 4G, 128 GB e Câmera de 12 MP - MRYH2BR/A  de: R$ 4.599,00
            R$ 3.505,21
             à vista


 até 10x de R$ 369,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.698,80
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRYH2BRAAZL_PRD/iphone-xr-azul-com-tela-de-61-4g-128-gb-e-camera-de-12-mp-mryh2bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRYH2BRAAZL/V2/AEMRYH2BRAAZL_PRD_160_1.jpg,2020-05-14 15:22:05.414094
237,0,"iPhone XR Preto, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY42BR/A","Favoritos iPhone XR Preto, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY42BR/A (2) de: R$ 4.299,00
            R$ 3.598,00
             à vista


 até 10x de R$ 379,68 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.796,80
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRY42BRAPTO_PRD/iphone-xr-preto-com-tela-61-4g-64-gb-e-camera-de-12-mp-mry42bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRY42BRAPTO/V2/AEMRY42BRAPTO_PRD_160_1.jpg,2020-05-14 15:22:05.420084
238,0,"iPhone XR Branco, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY52BR/A","Favoritos iPhone XR Branco, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY52BR/A (7) de: R$ 4.299,00
            R$ 3.598,00
             à vista


 até 10x de R$ 379,68 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.796,80
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRY52BRABCO_PRD/iphone-xr-branco-com-tela-61-4g-64-gb-e-camera-de-12-mp-mry52bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRY52BRABCO/V2/AEMRY52BRABCO_PRD_160_1.jpg,2020-05-14 15:22:05.427079
239,0,"iPhone XR Vermelho, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY62BR/A","Favoritos iPhone XR Vermelho, com Tela 6,1"", 4G, 64 GB e Câmera de 12 MP - MRY62BR/A (3) de: R$ 4.299,00
            R$ 3.598,00
             à vista


 até 10x de R$ 379,68 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 3.796,80
Comparar ",https://www.fastshop.com.br//web/p/d/AEMRY62BRAVRM_PRD/iphone-xr-vermelho-com-tela-61-4g-64-gb-e-camera-de-12-mp-mry62bra,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_AE_Apple/AEMRY62BRAVRM/V2/AEMRY62BRAVRM_PRD_160_1.jpg,2020-05-14 15:22:05.437073
240,0,"Samsung Galaxy A71 Preto, 6,7"", 4G, 128GB e Camera Quadrupla + Galaxy Fit Samsung Preto com 0,95 e Pulseira de Silicone","Favoritos Samsung Galaxy A71 Preto, 6,7"", 4G, 128GB e Camera Quadrupla + Galaxy Fit Samsun... (1) de: R$ 3.548,00
            R$ 2.249,00
             no boleto


 até 10x de R$ 244,88 iguais no cartão

com juros de 0,99% a.m. e 12.55% a.a.Total a prazo: R$ 2.448,80
Comparar ",https://www.fastshop.com.br//web/p/d/SGCJSMA715FZ04/samsung-galaxy-a71-preto-67-4g-128gb-e-camera-quadrupla-galaxy-fit-samsung-preto-com-095-e-pulseira-de-silicone,https://www.fastshop.com.br//wcsstore/FastShopCAS/imagens/_CL_Celular/SGCJSMA715FZ04/SGCJSMA715FZ04_PRD_160_1.jpg,2020-05-14 15:22:05.447067
